3.624, 4.717, 0.14876730327223617, 4.722222911237274, 27.992973163431213; 
3.541, 4.579, 0.06891527843865662, 2.0, 97.66040166247248; 
3.678, 4.448, 0.1143208950100851, 3.5857850380161893, 1.0; 
3.596, 4.325, 0.12555486862115794, 11.500193793927542, 100.0; 
3.739, 4.717, 0.09948354701814142, 2.0, 100.0; 
3.711, 4.325, 0.11664158660697242, 2.0, 100.0; 
3.545, 4.209, 0.09886601656074277, 2.0, 1.0; 
3.534, 4.209, 0.22822654251974078, 2.0, 1.0; 
3.764, 4.579, 0.0964252976641383, 7.723926908499124, 100.0; 
3.711, 4.325, 0.11044313488543286, 15.370571094900761, 1.0; 
3.66, 4.098, 0.5, 2.0, 1.0; 
3.851, 4.717, 0.10797899852539264, 8.53929257917187, 46.05353834886345; 
3.701, 5.02, 0.11515391813289262, 9.598520337729047, 16.85028591438127; 
3.698, 4.864, 0.09397599496664025, 12.830097295747741, 64.16055969535593; 
3.678, 4.579, 0.07383588821218341, 32.29846370888807, 3.9605339668675597; 
3.502, 4.448, 0.10322342815550062, 26.10907928119323, 1.0; 
3.528, 4.209, 0.02239058601571398, 34.90088810793019, 1.0; 
3.74, 4.717, 0.10626947567385292, 6.698128137961779, 64.65888008148144; 
3.909, 5.02, 0.10068104787943519, 6.750881109797287, 100.0; 
3.733, 4.717, 0.09909691962505729, 7.513785555971104, 100.0; 
3.624, 4.209, 0.06247448859701524, 26.418992343387707, 100.0; 
3.522, 4.579, 0.4621782412182961, 2.0, 1.0; 
3.72, 4.579, 0.05927416263945369, 24.50020333627568, 2.206860836779298; 
3.74, 5.02, 0.09327123030811445, 9.846180118037822, 100.0; 
3.63, 4.325, 0.10441042196891726, 6.120423772494039, 100.0; 
3.74, 4.864, 0.07455696064694979, 18.113570502232104, 98.13450293888593; 
3.636, 4.325, 0.07929134911149678, 17.91699235186994, 1.4612017750516326; 
3.773, 4.717, 0.09146862703266707, 10.875393857810195, 100.0; 
3.793, 5.02, 0.0917241838514363, 10.691257666543185, 100.0; 
3.708, 4.325, 0.09108512979732382, 10.858076186860224, 100.0; 
3.765, 5.02, 0.09948653676307515, 7.875723947248196, 100.0; 
3.721, 4.448, 0.09900019295708151, 7.9485326384894615, 100.0; 
3.728, 5.365, 0.02988028024088602, 23.169376079160017, 96.89200354268421; 
3.735, 4.448, 0.05954272352924657, 19.605892914247995, 100.0; 
3.761, 4.579, 0.05467898445575126, 27.565922467274547, 1.0; 
3.648, 4.579, 0.05202970135202945, 25.937503220883517, 54.080180232133884; 
3.502, 4.098, 0.18326359153728397, 2.1533283425610605, 5.906497451753455; 
3.906, 4.864, 0.07755752198027223, 14.076336900753482, 100.0; 
3.697, 4.717, 0.07306305321211186, 14.942456989024784, 100.0; 
3.515, 4.448, 0.3040633940478898, 2.255522377398945, 4.885235972571026; 
3.755, 4.579, 0.07966750389047215, 13.856540148649925, 100.0; 
3.817, 4.325, 0.08124700013663756, 13.25062207057728, 100.0; 
3.815, 4.717, 0.07982378041346795, 13.527875248214583, 100.0; 
3.733, 5.365, 0.0465639823284626, 41.71883439246619, 1.1309413486862043; 
3.857, 5.187, 0.07002868159242948, 14.736590366923496, 100.0; 
3.698, 4.448, 0.06624623328911922, 15.372827573517942, 100.0; 
3.66, 4.579, 0.07950368177505683, 12.530906368415682, 100.0; 
3.645, 4.448, 0.07385969748399876, 16.717653527632066, 100.0; 
3.795, 4.325, 0.09045635076175514, 10.815266775259763, 100.0; 
3.759, 4.448, 0.0902560883926932, 10.7831609244954, 100.0; 
3.673, 4.209, 0.0901212511559452, 10.690575489914956, 100.0; 
3.905, 5.365, 0.08996256093798738, 10.757533595556945, 100.0; 
3.772, 4.717, 0.0901398605379358, 10.913122464366438, 100.0; 
3.833, 4.717, 0.09003201490663541, 10.776714100314736, 100.0; 
3.76, 4.717, 0.09002163031915072, 10.71397891036458, 100.0; 
3.851, 4.864, 0.0898980299526744, 10.580456654035222, 100.0; 
3.714, 4.579, 0.08983662528739869, 10.479741269825094, 100.0; 
3.792, 4.717, 0.08199531866991562, 11.887402086353589, 2.9997716762144817; 
3.763, 5.365, 0.08984188100153245, 12.975840284220432, 43.93180896966251; 
4.035, 5.365, 0.0898819276640423, 12.80320390721264, 46.81561880121931; 
3.753, 5.02, 0.08923686269139917, 13.526480009389367, 36.2869065693094; 
3.838, 5.365, 0.08940010909818975, 13.33576519452441, 39.37082830301991; 
3.746, 4.864, 0.08919776495856889, 13.322914192927632, 40.24031182175077; 
3.735, 4.209, 0.08970351847921564, 13.12680858511947, 41.219685545915574; 
3.751, 4.717, 0.08988483816039758, 12.923536299706724, 44.31388136726416; 
3.941, 5.365, 0.08999623600849718, 12.743973633262623, 46.93473706243251; 
3.622, 4.209, 0.08961369011437992, 12.972230851642696, 44.40463384436519; 
3.619, 5.02, 0.09008745640188805, 12.820097513136869, 48.65621751491879; 
3.714, 4.448, 0.08623747808466584, 11.648358421251485, 100.0; 
3.645, 4.448, 0.09249682243984822, 14.820809899459109, 1.0; 
3.707, 4.325, 0.08711122548046865, 11.05516253099927, 100.0; 
3.646, 4.448, 0.08768178681156984, 11.112189196636782, 100.0; 
3.71, 4.448, 0.08261899882881173, 13.667422238780512, 100.0; 
3.63, 4.209, 0.09410459405799848, 10.920245412907335, 60.99260668828444; 
3.638, 4.579, 0.25318452208835474, 2.066012687951666, 3.7207547342261282; 
3.787, 4.579, 0.07784528296565073, 14.804547345998245, 100.0; 
3.777, 5.365, 0.07725584471222546, 14.903149139848999, 100.0; 
3.761, 4.579, 0.09092676857531512, 9.399046794179402, 100.0; 
3.801, 4.579, 0.07636874506114179, 15.000861578498228, 100.0; 
3.91, 4.717, 0.07488835265603526, 15.392648070198284, 100.0; 
3.751, 4.448, 0.07139328593220373, 16.537158773087473, 100.0; 
3.771, 4.579, 0.07255883490210775, 16.10981872040994, 100.0; 
3.825, 4.579, 0.07288444033457725, 15.91387598764804, 100.0; 
3.712, 4.864, 0.07109262526859937, 16.38693658673186, 100.0; 
3.821, 5.365, 0.07724507145970103, 14.099454938772721, 100.0; 
3.881, 5.365, 0.07616790789941927, 14.23836310811599, 100.0; 
3.644, 4.717, 0.07379289647898907, 14.87684553308771, 100.0; 
3.687, 4.209, 0.08151405778569441, 12.281226981874472, 100.0; 
3.827, 4.717, 0.07843640467544778, 16.632286747686447, 59.04825682641928; 
3.778, 5.187, 0.07760102764789355, 16.989502052275498, 56.4432143658854; 
3.714, 5.187, 0.07759452813203672, 16.948917073837034, 56.66758933772916; 
3.867, 4.864, 0.08266461060311601, 14.245250662447972, 100.0; 
3.728, 5.02, 0.0828483638340627, 14.604414933372048, 100.0; 
3.832, 4.864, 0.08266764716855814, 14.252781498092542, 100.0; 
3.662, 4.448, 0.08272614623722536, 14.455757161827261, 100.0; 
3.819, 5.187, 0.07887660025011649, 16.204956106787787, 59.67758745550952; 
3.712, 5.187, 0.07808358392028403, 16.534306139582753, 57.7123905132519; 
3.873, 4.717, 0.08194545393466311, 11.784630074532556, 100.0; 
3.551, 4.209, 0.08140623296001209, 11.556654629107625, 100.0; 
3.672, 5.187, 0.07909992967772242, 16.792825681050786, 57.87426689056182; 
3.886, 4.448, 0.0890804877147561, 12.882190462615668, 100.0; 
3.648, 4.448, 0.08984593328047626, 13.092447037369794, 100.0; 
3.669, 4.579, 0.08965109852103126, 12.17341133198984, 100.0; 
3.648, 4.448, 0.06821856352731344, 17.867996842609834, 100.0; 
4.009, 5.981, 0.09247317905176654, 9.305711524504956, 100.0; 
3.717, 4.717, 0.09468173299666625, 8.454060283066532, 100.0; 
3.69, 4.717, 0.09373903279040147, 8.861858708333564, 100.0; 
3.884, 5.981, 0.09222065041611627, 9.533463806734197, 100.0; 
3.795, 5.981, 0.09328273854907107, 9.066138861945499, 100.0; 
3.599, 4.325, 0.09331620684700488, 8.969593215629061, 100.0; 
3.67, 4.864, 0.09034289099461208, 12.040416155186062, 100.0; 
3.776, 4.864, 0.0851718200600219, 10.615576443993351, 100.0; 
3.679, 4.325, 0.08503202509305015, 10.619901913664606, 100.0; 
3.759, 4.717, 0.0871534874172299, 13.494535338495567, 56.58110213450019; 
3.722, 5.556, 0.08220495100800058, 17.92107864970568, 1.0; 
3.789, 4.579, 0.08873155512601995, 12.727338751396541, 60.312480502731844; 
3.67, 4.448, 0.08884414184593188, 12.6619603421873, 59.90745234765417; 
3.626, 4.325, 0.08638379035383886, 13.389185893963903, 100.0; 
3.686, 4.209, 0.0958688859134096, 7.667515278242512, 100.0; 
3.7, 4.448, 0.0812835709117152, 15.243534945966058, 55.707558695738214; 
3.743, 4.325, 0.07937533583039538, 12.270854185400808, 100.0; 
3.728, 4.325, 0.06980285628158935, 17.06492532538462, 100.0; 
3.678, 4.325, 0.08409703135135038, 10.702748936206579, 100.0; 
3.629, 4.098, 0.09095603318575428, 12.169379517247862, 57.08258488737552; 
3.663, 4.325, 0.06881121957712076, 17.74847653509806, 100.0; 
3.829, 4.579, 0.0984384033807205, 7.617599992622888, 100.0; 
3.579, 4.098, 0.10035625204429303, 6.6564846722136135, 100.0; 
3.611, 4.579, 0.08046970149257188, 18.596632112569026, 1.0; 
3.869, 4.864, 0.08713534121763372, 13.509320422192234, 100.0; 
3.598, 4.209, 0.08779809326223942, 13.714780436116753, 100.0; 
3.659, 4.209, 0.08109119018681306, 11.787711295710183, 100.0; 
3.724, 4.325, 0.08832749244756637, 13.19142320349363, 100.0; 
3.527, 4.325, 0.0877728658087406, 13.099396297287296, 100.0; 
3.713, 4.448, 0.09229405994414261, 10.977965845252214, 57.037938065721185; 
3.618, 4.448, 0.06607899868624272, 18.1829835590912, 100.0; 
3.783, 4.579, 0.0926882601553104, 10.95439535935334, 57.9765938928184; 
3.692, 4.717, 0.09291353991808224, 10.88589640265108, 57.331401783990444; 
3.817, 4.864, 0.09553781853694893, 7.513139671071799, 100.0; 
3.764, 4.448, 0.09802927483879305, 6.550143145249747, 100.0; 
3.73, 4.325, 0.09845242738834266, 6.353571890137612, 100.0; 
3.829, 4.864, 0.09392011717995707, 7.64085976140978, 100.0; 
3.821, 5.365, 0.09784070150219827, 6.342146261119269, 100.0; 
3.62, 4.325, 0.10655951842384266, 2.0, 100.0; 
3.763, 4.579, 0.08683489014963494, 9.228604991145348, 100.0; 
3.73, 4.579, 0.08678070675721046, 9.23108262469685, 100.0; 
3.722, 4.448, 0.08711649777951172, 9.265187958675162, 100.0; 
3.904, 4.448, 0.08767897280129744, 9.288917482485452, 100.0; 
3.831, 5.365, 0.0865551840415651, 9.154072640126373, 100.0; 
3.839, 4.579, 0.08598477731102966, 9.08923268827869, 100.0; 
3.943, 5.981, 0.08540780165343759, 9.016550376813264, 100.0; 
3.623, 4.325, 0.08437188201889519, 8.831084431782013, 100.0; 
3.621, 4.209, 0.08590353474353322, 8.98288590374223, 100.0; 
3.893, 5.02, 0.0884341544980601, 9.032449854164785, 100.0; 
3.879, 4.864, 0.08751538832557876, 8.892199217048761, 100.0; 
3.764, 4.864, 0.08678273515716464, 8.767837170534756, 100.0; 
3.636, 4.864, 0.08677423920610898, 8.77837628508335, 100.0; 
3.6, 4.325, 0.08960692239798311, 8.793395221533192, 100.0; 
3.723, 5.02, 0.09602530389665942, 9.461666728376876, 100.0; 
3.817, 5.02, 0.09526373752148518, 9.47978533870402, 100.0; 
3.715, 5.02, 0.09598589541283692, 9.42741116672681, 100.0; 
3.907, 5.981, 0.08523238176033528, 9.857473329125263, 100.0; 
3.753, 4.864, 0.08396488111461226, 9.846221521846115, 100.0; 
3.816, 4.579, 0.0840641150391275, 9.84834784980006, 100.0; 
3.645, 4.209, 0.08355834736320596, 9.848458135456939, 100.0; 
3.995, 5.981, 0.09457919790418705, 9.401908596508958, 100.0; 
3.845, 4.579, 0.09697602507278506, 9.351530773316446, 100.0; 
3.927, 5.365, 0.09776275934330408, 9.30931472112101, 100.0; 
3.832, 4.448, 0.09922979535130597, 9.26615132410792, 100.0; 
3.839, 4.579, 0.0998057645451324, 9.23477683313041, 100.0; 
3.76, 4.579, 0.10043444324073335, 9.203323262599636, 100.0; 
3.836, 5.02, 0.10027003304844442, 9.198019444288839, 100.0; 
3.854, 5.981, 0.10084645989981549, 9.167268607435465, 100.0; 
3.901, 5.981, 0.10156516366256098, 9.134272644360198, 100.0; 
3.764, 4.717, 0.10266796346798848, 9.097856591396022, 100.0; 
3.773, 4.864, 0.10249342987038262, 9.094580061249424, 100.0; 
3.944, 5.981, 0.10241723079216289, 9.08659966459003, 100.0; 
3.62, 4.325, 0.4991849945418877, 2.391874071276849, 3.317436688794174; 
3.854, 5.02, 0.1038517947118768, 9.019640785907384, 100.0; 
3.7, 4.448, 0.10450082462255421, 8.988949541410125, 100.0; 
3.768, 5.02, 0.10360268414582206, 9.028225151437258, 100.0; 
3.748, 5.981, 0.10345417092607395, 9.024708847782007, 100.0; 
3.8, 4.448, 0.10311492967024423, 9.0311272663198, 100.0; 
3.635, 4.579, 0.10325543762731003, 9.013971732427258, 100.0; 
3.899, 5.981, 0.10179966535192658, 9.112335318488523, 100.0; 
3.799, 4.325, 0.10265745215378529, 9.083066862371552, 100.0; 
3.756, 4.864, 0.10277884004344207, 9.065902886518742, 100.0; 
3.654, 4.717, 0.10254877350526996, 9.064605639348073, 100.0; 
3.952, 5.981, 0.10141225284777719, 9.136360107166588, 100.0; 
3.556, 4.717, 0.10251003080263603, 9.122592492916704, 100.0; 
3.76, 4.579, 0.1004347631208156, 9.310620146104824, 100.0; 
3.877, 5.02, 0.10030547723885175, 9.2877654213551, 100.0; 
3.818, 5.981, 0.10087089067241467, 9.287957926625992, 100.0; 
3.8, 5.981, 0.10110255403527747, 9.271007972974848, 100.0; 
