47.8, 50.0, 4, 2, 0.06020938670235, 0.9045370381853954; 
47.8, 48.0, 4, 3, 0.06814183592303642, 0.9518537497640958; 
47.7, 50.0, 6, 1, 0.06439795385892608, 0.9142522804190525; 
47.5, 50.0, 3, 2, 0.09249588632652095, 0.9011471609461844; 
48.0, 50.0, 6, 1, 0.038329425729016306, 0.9177900686378695; 
47.7, 50.0, 5, 2, 0.03040382535777203, 0.9683001084835156; 
47.9, 50.0, 2, 1, 0.07729866098609688, 0.9081409518973245; 
47.8, 48.0, 4, 2, 0.06020938670235, 0.0650115879979199; 
47.8, 50.0, 4, 3, 0.06814183592303642, 0.6387267158896613; 
47.5, 50.0, 2, 1, 0.11517483396612098, 0.05156106455848307; 
48.1, 50.0, 6, 2, 0.059901091598914234, 0.6150911344766038; 
47.6, 50.0, 6, 1, 0.04037870914682604, 0.24387760364510624; 
48.3, 50.0, 2, 1, 0.06853874107667675, 0.7372467689445522; 
47.5, 50.0, 6, 1, 0.023734398425205094, 0.05054440339830315; 
47.6, 50.0, 5, 2, 0.01778718045148354, 0.838005175770743; 
47.8, 50.0, 4, 1, 0.05438232766600772, 0.8895815413085372; 
47.5, 50.0, 3, 2, 0.09759945929560312, 0.16437289243799239; 
47.9, 50.0, 5, 3, 0.057263445045429316, 0.75270471841429; 
47.7, 50.0, 3, 1, 0.035181647525989394, 0.4980504009567661; 
47.9, 50.0, 2, 1, 0.020788821235077963, 0.66602285342949; 
47.9, 50.0, 5, 2, 0.08191217204585638, 0.9468670422945131; 
47.8, 50.0, 6, 2, 0.049873413591088024, 0.11196538452956041; 
47.7, 48.0, 2, 1, 0.08499279788295144, 0.4567872604433655; 
47.8, 48.0, 2, 1, 0.053125010222217044, 0.98; 
47.7, 50.0, 4, 3, 0.085133751487995, 0.7682471935999408; 
47.5, 50.0, 4, 2, 0.08938518712532634, 0.7821890510752663; 
47.8, 50.0, 3, 1, 0.06919939340726762, 0.9373771105475824; 
47.8, 50.0, 5, 2, 0.06316234680025178, 0.795941473629239; 
47.8, 50.0, 4, 3, 0.06991539668256636, 0.5418926444787667; 
47.8, 50.0, 3, 2, 0.05249847292011725, 0.9780252982635695; 
47.9, 50.0, 6, 3, 0.05649495167991518, 0.9354416707561978; 
47.8, 50.0, 6, 2, 0.061766901046281734, 0.9489263907523154; 
47.8, 50.0, 3, 2, 0.06700537219375842, 0.1946701981912196; 
47.9, 50.0, 5, 2, 0.04569985646965601, 0.92340649927239; 
47.7, 50.0, 3, 2, 0.06343194004754692, 0.049879815078469565; 
48.1, 50.0, 5, 1, 0.035031451646093476, 0.8057180048353038; 
47.9, 50.0, 4, 3, 0.033834803037114655, 0.9483620030267095; 
47.9, 50.0, 5, 1, 0.043809013848644766, 0.8898325570232273; 
47.7, 50.0, 4, 2, 0.030398822889857808, 0.10818119770723011; 
47.6, 50.0, 6, 3, 0.053179684354024974, 0.06280898498033995; 
47.8, 50.0, 3, 2, 0.058142080917536226, 0.6398863419301962; 
47.8, 50.0, 5, 3, 0.029543580932949114, 0.07702724100696716; 
47.7, 50.0, 6, 2, 0.08944074468309368, 0.3736050004663778; 
47.8, 50.0, 4, 1, 0.027402328027532064, 0.5865847509981362; 
47.6, 50.0, 5, 3, 0.04070432401971332, 0.8442435481574997; 
48.2, 50.0, 4, 1, 0.03882765917545232, 0.821253035300652; 
47.5, 48.0, 3, 1, 0.09541755485030118, 0.24027198520650353; 
47.5, 50.0, 5, 1, 0.03851355968342678, 0.32116788582032685; 
47.6, 50.0, 5, 3, 0.039160443293732965, 0.8622848861753982; 
47.5, 50.0, 5, 2, 0.03898899067783332, 0.013768237870326716; 
47.7, 50.0, 4, 1, 0.03840294487605705, 0.98; 
47.5, 50.0, 4, 2, 0.02231103822374395, 0.26819914327075506; 
47.8, 50.0, 4, 2, 0.03784931803437359, 0.98; 
47.8, 50.0, 5, 1, 0.0551130400719283, 0.8947422319675977; 
47.9, 50.0, 2, 1, 0.037447391943724095, 0.01; 
47.5, 50.0, 6, 3, 0.03645958937091588, 0.98; 
48.0, 50.0, 2, 1, 0.07767123095980688, 0.2666247151239508; 
48.0, 50.0, 3, 1, 0.0568676707317297, 0.33529621482920946; 
47.8, 50.0, 4, 3, 0.039266924814636846, 0.9388971957812436; 
47.7, 50.0, 6, 2, 0.02575835509391076, 0.8678701899611196; 
47.8, 50.0, 3, 2, 0.028461273308678654, 0.054109461196393524; 
47.7, 50.0, 6, 2, 0.03734602086712432, 0.98; 
------
47.8, 50.0, 2, 1, 0.08140470414877385, 0.7303890427400276; 
47.8, 50.0, 3, 1, 0.09995590732024416, 0.8703396865322433; 
48.7, 50.0, 2, 1, 0.04378404641978074, 0.5007257063414965; 
47.9, 48.0, 2, 1, 0.05636647207877219, 0.9546324458457885; 
48.0, 50.0, 3, 2, 0.04382822749849603, 0.9792752955412056; 
48.0, 50.0, 2, 1, 0.02691551734504215, 0.9798022822127075; 
48.0, 50.0, 2, 1, 0.06066885683573507, 0.5; 
47.9, 48.0, 2, 1, 0.09063001581812109, 0.8433256166366012; 
47.8, 50.0, 3, 2, 0.0702420014717054, 0.5286888858256806; 
47.9, 50.0, 3, 1, 0.07738710081420984, 0.5119990906558305; 
48.2, 50.0, 2, 1, 0.035909428658394256, 0.9769607677506998; 
48.0, 50.0, 2, 1, 0.02721941548164563, 0.5827147187354753; 
48.1, 50.0, 2, 1, 0.04736891379946354, 0.8625782581476893; 
48.1, 50.0, 2, 1, 0.03347174550045673, 0.98; 
47.9, 50.0, 3, 1, 0.01780203228917265, 0.9660624197691129; 
47.9, 50.0, 2, 1, 0.019341920504302598, 0.98; 
48.0, 50.0, 2, 1, 0.07061992119838413, 0.5713452670019321; 
47.9, 50.0, 3, 1, 0.03791072776373271, 0.8269531166255268; 
47.9, 50.0, 2, 1, 0.043838697383609584, 0.5; 
47.9, 50.0, 2, 1, 0.07664256376795489, 0.9561908275991324; 
48.2, 50.0, 2, 1, 0.054717119745525414, 0.8143639620354782; 
48.0, 50.0, 3, 1, 0.054475960404946344, 0.6251532820107752; 
47.9, 50.0, 2, 1, 0.019521413777895843, 0.5; 
48.3, 50.0, 2, 1, 0.044395227664584494, 0.98; 
48.2, 50.0, 2, 1, 0.040992788266007024, 0.5; 
47.8, 50.0, 3, 2, 0.06314597428677614, 0.9078216915816977; 
48.1, 50.0, 3, 2, 0.03626214810543101, 0.98; 
48.2, 50.0, 2, 1, 0.058771516051715725, 0.8407778150268711; 
48.6, 50.0, 2, 1, 0.040967838640131427, 0.98; 
48.3, 50.0, 2, 1, 0.04058028414261227, 0.98; 
48.1, 50.0, 3, 2, 0.05740630395024205, 0.7343449633672274; 
47.8, 50.0, 2, 1, 0.08858672318034931, 0.5849905257735631; 
48.3, 50.0, 2, 1, 0.04620993697984753, 0.98; 
47.8, 50.0, 2, 1, 0.07700775906006058, 0.7524490660845027; 
48.2, 50.0, 2, 1, 0.05396150683227547, 0.8844906399368566; 
48.1, 50.0, 2, 1, 0.040436102480626804, 0.98; 
47.8, 50.0, 3, 1, 0.0692847767409104, 0.7719577293233005; 
48.3, 50.0, 2, 1, 0.046796514112950854, 0.98; 
47.8, 48.0, 2, 1, 0.07959066534275681, 0.5369218019741632; 
48.4, 50.0, 2, 1, 0.04067081005978727, 0.98; 
47.9, 50.0, 2, 1, 0.0730460092762185, 0.636962204433008; 
48.1, 50.0, 3, 2, 0.03562274384882247, 0.5395279256972328; 
47.9, 50.0, 3, 1, 0.051419947705063807, 0.7260703918382609; 
48.2, 50.0, 2, 1, 0.03994051781429929, 0.5; 
47.8, 50.0, 2, 1, 0.04282457767478036, 0.582314197287838; 
48.0, 50.0, 3, 1, 0.040384582971192254, 0.9443933856841211; 
47.8, 48.0, 2, 1, 0.03850097131020404, 0.98; 
48.6, 50.0, 2, 1, 0.04886397582420576, 0.98; 
48.6, 50.0, 2, 1, 0.04928051840772183, 0.98; 
47.9, 50.0, 2, 1, 0.03668395597053784, 0.7995497434251797; 
48.3, 50.0, 3, 1, 0.058274607918758166, 0.8120106316384421; 
48.6, 50.0, 2, 1, 0.04937217168686132, 0.98; 
48.7, 50.0, 2, 1, 0.04949061085279619, 0.98; 
48.0, 50.0, 2, 1, 0.06812177836731956, 0.7842795222593676; 
47.8, 48.0, 3, 1, 0.047724826577852035, 0.9394100610195479; 
48.7, 50.0, 2, 1, 0.04960794255513371, 0.98; 
48.3, 50.0, 2, 1, 0.049715605284638434, 0.98; 
47.9, 50.0, 2, 1, 0.0579670813611072, 0.8395147863361665; 
48.5, 50.0, 2, 1, 0.04908777280210899, 0.98; 
48.4, 50.0, 2, 1, 0.022764765198731354, 0.8561663760983531; 
48.7, 50.0, 2, 1, 0.048858713339182645, 0.98; 
47.8, 50.0, 3, 1, 0.038519159270150344, 0.6568254404527881; 
47.8, 50.0, 2, 1, 0.09107774380086502, 0.6579557096786012; 
48.1, 50.0, 3, 2, 0.05567486673672354, 0.5767631240737621; 
47.8, 50.0, 3, 1, 0.09833641311307866, 0.5101246272774566; 
48.2, 50.0, 2, 1, 0.04570796377070137, 0.6411572744993581; 
48.7, 50.0, 2, 1, 0.04919563955081225, 0.98; 
47.9, 50.0, 3, 1, 0.014409214215860913, 0.9614310851138613; 
48.3, 50.0, 3, 2, 0.03712753348727307, 0.7978709908318651; 
48.7, 50.0, 2, 1, 0.04943834883740329, 0.98; 
48.7, 50.0, 2, 1, 0.04949308897106974, 0.98; 
48.8, 50.0, 2, 1, 0.0495762484027926, 0.98; 
48.4, 50.0, 2, 1, 0.04968039524252994, 0.98; 
48.3, 50.0, 2, 1, 0.04971971166397689, 0.98; 
48.7, 50.0, 2, 1, 0.0494644741639394, 0.98; 
47.9, 50.0, 3, 1, 0.07073503418900863, 0.7577919770924944; 
47.9, 50.0, 3, 1, 0.027920557623723124, 0.9378105890148938; 
48.7, 50.0, 2, 1, 0.04946547416351618, 0.98; 
48.8, 50.0, 2, 1, 0.049524893651331885, 0.98; 
48.3, 50.0, 2, 1, 0.039142974196084826, 0.6269895497520581; 
48.3, 50.0, 2, 1, 0.04972103514113642, 0.98; 
48.7, 50.0, 2, 1, 0.04947493473560909, 0.98; 
48.3, 50.0, 3, 1, 0.03731450152936877, 0.5461632910736183; 
48.2, 50.0, 3, 1, 0.051530483790762076, 0.8066117829256646; 
48.2, 50.0, 2, 1, 0.050065872595167774, 0.5; 
48.1, 50.0, 3, 1, 0.04603719709377111, 0.7854198541389552; 
48.5, 50.0, 2, 1, 0.049041723545877054, 0.98; 
48.5, 50.0, 2, 1, 0.049088780360085425, 0.98; 
48.2, 50.0, 2, 1, 0.014937891213685665, 0.9308123291485522; 
