45.8, 48.0, 0.2964223091125092, 42.52475593188884, 85.93661614465294; 
46.2, 48.0, 0.4236258693920628, 31.93105744572668, 39.053789021977295; 
44.1, 46.0, 0.14876730327223617, 4.722222911237274, 27.992973163431213; 
46.2, 50.0, 0.238832558660675, 40.98409898122368, 48.51774006513069; 
46.3, 48.0, 0.19639239805041492, 42.13178064979413, 34.40221988130958; 
45.2, 48.0, 0.32408593602559865, 12.182011050380268, 12.656327907989207; 
45.7, 48.0, 0.005514906378254193, 25.166660157631128, 99.62229131237592; 
46.1, 50.0, 0.2533238066502676, 24.81144211099225, 67.80836608161648; 
44.8, 48.0, 0.0, 33.710109321707705, 1.0; 
44.7, 48.0, 0.47586187774937205, 3.80307396213782, 98.08981784227032; 
46.0, 50.0, 0.4783518828679991, 49.34345295319758, 2.8917346363423997; 
45.6, 48.0, 0.0038302658572682566, 49.872411714473955, 98.8849152594599; 
44.1, 46.0, 0.003562300883907522, 14.179427246361108, 96.70938304121049; 
45.3, 48.0, 0.4947764372966898, 15.665542728385557, 98.18043643022718; 
46.2, 48.0, 0.5, 28.89740624821104, 100.0; 
45.9, 50.0, 0.5, 40.44207625852774, 1.0; 
45.6, 48.0, 0.049833103958289895, 50.0, 1.0; 
45.7, 48.0, 0.0, 42.39675354684495, 13.46652403816278; 
45.8, 48.0, 0.4214838713154211, 42.163031768365016, 12.33578427045375; 
45.8, 50.0, 0.27627432308379446, 30.571769466619365, 2.5565093791999995; 
46.1, 48.0, 0.4171404602916485, 24.183581495732547, 10.727305952443446; 
46.6, 48.0, 0.18875199547288674, 47.70492240393913, 42.41403907702697; 
45.4, 48.0, 0.1269683918844031, 32.71548301436473, 52.47173748787901; 
46.0, 48.0, 0.44938877396311805, 46.53184446367992, 54.510102657922566; 
46.1, 50.0, 0.2775300552899269, 50.0, 78.42568631223884; 
46.7, 50.0, 0.15769530578033306, 29.783959443540482, 66.08062806308905; 
46.1, 48.0, 0.5, 31.655895269228527, 92.30765764107039; 
45.2, 48.0, 0.17139073959175363, 8.066399876898082, 8.19760543496408; 
44.1, 46.0, 0.05284607821821992, 8.730183285978947, 13.066257522187492; 
45.8, 48.0, 0.17618390584327595, 43.21681615632964, 49.911647045633615; 
45.8, 48.0, 0.19869789644707853, 16.782130516400585, 22.857281815693597; 
45.7, 48.0, 0.36974599005917386, 14.083139036803978, 66.67109209592874; 
44.4, 48.0, 0.08282371205504781, 5.87785706123933, 68.11748221496534; 
45.8, 48.0, 0.33159415061688496, 33.08698152686351, 77.67247828082654; 
45.0, 46.0, 0.11257481517180332, 8.827371676295527, 65.85484528636506; 
45.8, 48.0, 0.19932517796550697, 22.55280459818513, 98.43649140159746; 
38.0, 46.0, 0.007672555109815961, 2.32419734163585, 89.68727791790832; 
45.3, 48.0, 0.5, 7.051508498100719, 75.44917827625237; 
45.4, 48.0, 0.499697826936399, 20.129776768130654, 83.46444492578316; 
44.1, 46.0, 0.001068102351401923, 20.05654119797706, 78.62795220264765; 
46.0, 48.0, 0.5, 36.30316177796391, 78.76379304704577; 
44.8, 48.0, 0.0019345226485528726, 37.50758500182766, 41.733791460714926; 
44.4, 48.0, 0.4743098365644719, 2.0072641111724554, 54.42379253205529; 
45.5, 48.0, 0.4980642130554193, 11.011927566316, 56.369557647899875; 
45.7, 48.0, 0.0998594169039254, 19.63247311201006, 1.0; 
44.2, 50.0, 0.31050814490846945, 2.02615097535174, 21.72226189696396; 
46.0, 48.0, 0.20736252127778215, 47.36072366645287, 36.56190584963702; 
45.3, 48.0, 0.5, 50.0, 100.0; 
46.1, 48.0, 0.2773044749967556, 19.200367414036343, 64.01355735220866; 
45.0, 48.0, 0.017130378509909398, 13.949752522754764, 93.70230642168777; 
45.6, 48.0, 0.13400906271701477, 19.017034756709293, 21.52478855632949; 
43.8, 46.0, 0.06665739217565743, 7.230414323070523, 20.4925449990662; 
46.3, 50.0, 0.33087221639565917, 42.08663810860318, 96.45033518940532; 
45.5, 48.0, 0.14849093268521504, 18.564794563538033, 37.562727822886785; 
46.3, 48.0, 0.4400157846748744, 30.068731620883042, 3.7687658794865286; 
45.8, 48.0, 0.15128295183530407, 26.925724054701742, 1.0; 
46.1, 48.0, 0.12078650679581834, 25.02727767682154, 54.8291643197814; 
46.4, 48.0, 0.19557758139383208, 25.336662788869553, 75.8216684574233; 
45.9, 48.0, 0.190049838984028, 18.948772859154303, 99.42668725212178; 
46.1, 48.0, 0.3180094937057178, 47.1828419959819, 1.0; 
45.5, 48.0, 0.056720982427211866, 46.50263456930264, 4.437591626714538; 
45.6, 48.0, 0.20731032248810904, 18.62354658150566, 73.67952491106605; 
44.8, 48.0, 0.2804559539643357, 5.310138139000437, 50.44331584166701; 
44.9, 48.0, 0.3149926319914173, 6.797670139835317, 17.004919017949256; 
45.7, 48.0, 0.407027665463505, 7.902697822298478, 83.54678667988561; 
46.0, 48.0, 0.012705530927251189, 47.830437557049706, 9.746256385267372; 
44.2, 48.0, 0.12012941153833898, 5.9910187791744525, 43.25129497194275; 
45.8, 50.0, 0.20222063591581724, 31.609411251278377, 35.341949893821045; 
46.0, 48.0, 0.08661789043430841, 44.797785953535346, 58.37931521869613; 
46.6, 48.0, 0.36666461850408827, 26.26634415925278, 100.0; 
46.5, 48.0, 0.36697485161236104, 26.2704000026377, 100.0; 
46.2, 48.0, 0.39206611805887814, 27.12900475617665, 100.0; 
44.9, 46.0, 0.10447121164847381, 11.958279359427593, 62.69995478735749; 
